E1,E2,Similarity
Ca,Cs,0.004111841192098704
Sc,Cs,0.002101590093358014
Ti,Cs,0.0021696561229692566
V,Cs,0.0030661169680053254
Cr,Cs,0.00225620527794107
Mn,Cs,0.003122511512226222
Fe,Cs,0.0024472251903949003
Co,Cs,0.0027992859917094254
Ni,Cs,0.001697511664761432
Cu,Cs,0.004888516596235507
Zn,Cs,0.0015993370872152363
Ga,Cs,0.00261569009923346
Ge,Cs,0.0014009728109303128
As,Cs,0.004836909833604736
Se,Cs,0.0015990486602569785
Br,Cs,0.0036202456404710523
Kr,Cs,0.0027178703348170073
Rb,Cs,0.09006540291348387
Sr,Cs,0.004121667321005084
Y,Cs,0.001781741118115901
Zr,Cs,0.0013978397016069254
Nb,Cs,0.0021642799844217814
Mo,Cs,0.0015937273673871082
Tc,Cs,0.0009584664092042851
Ru,Cs,0.0008436945376363407
Rh,Cs,0.0019342551319525656
Pd,Cs,0.0010477449123126232
Ag,Cs,0.015564869859602797
Cd,Cs,0.0016837990987257547
In,Cs,0.0037286016498923576
Sn,Cs,0.0016747485332407968
Sb,Cs,0.00372432514642283
Te,Cs,0.0018540543897647777
I,Cs,0.004681877612849496
Xe,Cs,0.00287343918797746
Cs,Cs,0.0
Ba,Cs,0.005250693143242942
La,Cs,0.0024295547066539966
Ce,Cs,0.00214780441593693
Pr,Cs,0.0016648392293108097
Nd,Cs,0.00195588882462006
Pm,Cs,0.0010728499943114627
Sm,Cs,0.001811303101217082
Eu,Cs,0.002082591501123274
Gd,Cs,0.0015827454375205096
Tb,Cs,0.0013173917398173669
Dy,Cs,0.0013751837684379186
Ho,Cs,0.001517791027820527
Er,Cs,0.0014772974386365611
Tm,Cs,0.0013205683516548626
Yb,Cs,0.001866159872691704
Lu,Cs,0.0012021542311961954
Hf,Cs,0.0014148317348632632
Ta,Cs,0.002306630390758829
W,Cs,0.0011446472204110444
Re,Cs,0.0024542962900532903
Os,Cs,0.0008563781266818054
Ir,Cs,0.0012729030761933831
Pt,Cs,0.0009237332476550675
Au,Cs,0.003207405513109253
Hg,Cs,0.0032933367465216314
Tl,Cs,0.02154123916029283
Pb,Cs,0.003166233181098329
Bi,Cs,0.003451895838966435
Po,Cs,0.0008613297442596471
At,Cs,0.002333572894666063
Rn,Cs,0.0010025900277285304
Fr,Cs,0.0009220401072344126
Ra,Cs,0.000673549079413067
Ac,Cs,0.0003881872920988242
Th,Cs,0.002025875944380507
Pa,Cs,0.0012143754187403163
U,Cs,0.0016338448912435624
Np,Cs,0.0020025324141904645
Pu,Cs,0.0017913681681164858
Am,Cs,0.001473488258923417
Cm,Cs,0.0021527399348003507
Bk,Cs,0.0013246860295579941
Cf,Cs,0.0013783877336857513
Es,Cs,0.0007338207608983086
Fm,Cs,0.0004559444488363885
Md,Cs,0.0007053171932011082
No,Cs,0.00047355492275723336
Lr,Cs,0.0005258399811802395
H,Ba,0.0009474822199960473
He,Ba,0.0021689470702819886
Li,Ba,0.0033355735478927963
Be,Ba,0.009434344286152406
B,Ba,0.0013796696588409846
C,Ba,0.0016410357769463225
N,Ba,0.0007545593226171529
O,Ba,0.001978124306573
F,Ba,0.00036598302516618425
Ne,Ba,0.0020294137916336595
Na,Ba,0.0035414403811902394
Mg,Ba,0.020114236168827668
Al,Ba,0.0030649062516542357
Si,Ba,0.002218923464484925
P,Ba,0.0014514889215818435
S,Ba,0.002698176313393354
Cl,Ba,0.0005959711733515223
Ar,Ba,0.002346719393234442
K,Ba,0.0042025658753128935
Ca,Ba,0.048088460601588306
Sc,Ba,0.0034324875538259596
Ti,Ba,0.004308715165806432
V,Ba,0.0046587330679821294
Cr,Ba,0.005403739476794392
Mn,Ba,0.009892401640517521
Fe,Ba,0.006114299830484979
Co,Ba,0.008326574000209691
Ni,Ba,0.008858782893543232
Cu,Ba,0.009929252019445473
Zn,Ba,0.011744453123664232
Ga,Ba,0.002478839320128741
Ge,Ba,0.003403970272722447
As,Ba,0.0017339217615889818
Se,Ba,0.0032318496063393196
Br,Ba,0.0005550975421068499
Kr,Ba,0.0025555632046706206
Rb,Ba,0.005707747681083998
Sr,Ba,0.0791148683175546
Y,Ba,0.0037870232351993435
Zr,Ba,0.003529527634939274
Nb,Ba,0.003032499075871074
Mo,Ba,0.003324853856905733
Tc,Ba,0.0018873123779166142
Ru,Ba,0.0021647810832000065
Rh,Ba,0.0018700798488379452
Pd,Ba,0.004041964294623315
Ag,Ba,0.004279605502179147
Cd,Ba,0.013246653827392891
In,Ba,0.003180384042733909
Sn,Ba,0.005451006007306584
Sb,Ba,0.0023354601705666803
Te,Ba,0.0039871559434122876
I,Ba,0.0007173736427312285
Xe,Ba,0.0033290549761995692
Cs,Ba,0.005250693143242942
Ba,Ba,0.0
La,Ba,0.006343470755175873
Ce,Ba,0.00522533153962074
Pr,Ba,0.003833675592440285
Nd,Ba,0.00445839050822503
Pm,Ba,0.00098257890161089
Sm,Ba,0.004715742432783936
Eu,Ba,0.0100408845874414
Gd,Ba,0.0036592376438195034
Tb,Ba,0.0030434046504088153
Dy,Ba,0.0031342317482143515
Ho,Ba,0.0031321685833947143
Er,Ba,0.0031597650498112113
Tm,Ba,0.0029721686053761995
Yb,Ba,0.005728630376495478
Lu,Ba,0.0025298609158152523
Hf,Ba,0.0031539978311251548
Ta,Ba,0.0026557737450401703
W,Ba,0.0030911322560375058
Re,Ba,0.0013417031427810024
Os,Ba,0.0023246411223932025
Ir,Ba,0.0013795290989690795
Pt,Ba,0.0032112596875361436
Au,Ba,0.0020091951619336324
Hg,Ba,0.008722193206968052
Tl,Ba,0.0036701239058818495
Pb,Ba,0.02160764559994767
Bi,Ba,0.0036255760635808044
Po,Ba,0.002313978362628036
At,Ba,0.0009403780413703152
Rn,Ba,0.0010100537771155454
Fr,Ba,0.000464452102657613
Ra,Ba,0.002714253175947511
Ac,Ba,0.0003910771399761403
Th,Ba,0.003964167477245979
Pa,Ba,0.001682196721831141
U,Ba,0.005677534831153505
Np,Ba,0.0036195250695209126
Pu,Ba,0.0033765428763178128
Am,Ba,0.0021524635129353065
Cm,Ba,0.0023573542808429156
Bk,Ba,0.0016014571347915335
Cf,Ba,0.0013886490970724133
Es,Ba,0.0007392836660767518
Fm,Ba,0.00045933871269938085
Md,Ba,0.0010658518567225545
No,Ba,0.0009541605744598862
Lr,Ba,0.0005297545800976993
H,La,0.0016452952301241363
He,La,0.0022000709934022326
Li,La,0.0024860325487657035
Be,La,0.0017322306292348346
B,La,0.0033908049477382744
C,La,0.0007479581568598612
N,La,0.0017883146288911723
O,La,0.0008153982275863467
F,La,0.0010766018897620856
Ne,La,0.001750252356712854
Na,La,0.0026874322579036004
Mg,La,0.00331659803894832
Al,La,0.008200252656054742
Si,La,0.001136986614757218
P,La,0.003555085421331759
S,La,0.0009918414889111332
Cl,La,0.0016959075126911803
Ar,La,0.0022079019695163717
K,La,0.0024790257015565873
Ca,La,0.0063000056085598735
Sc,La,0.015709579191412425
Ti,La,0.004272064882304837
V,La,0.00459754446152094
Cr,La,0.0064257218631864925
Mn,La,0.004203365944852663
Fe,La,0.004978711686029351
Co,La,0.00390006637295049
Ni,La,0.0032904281797228236
Cu,La,0.002529319100788148
Zn,La,0.0021406619301181486
Ga,La,0.006697214604694417
Ge,La,0.0019918686987310005
As,La,0.002921670025655005
Se,La,0.0012419981131216746
Br,La,0.001743772786656284
Kr,La,0.00186769725700532
Rb,La,0.0023189122525209
Sr,La,0.007280711993509445
Y,La,0.036639238532973024
Zr,La,0.0033710568633404407
Nb,La,0.00420893435078989
Mo,La,0.0022358437723308446
Tc,La,0.001331752976615394
Ru,La,0.0020429736318639032
Rh,La,0.003526307631240641
Pd,La,0.0016440737206361946
Ag,La,0.0026187656413642034
Cd,La,0.0022729400182615466
In,La,0.00832293762438909
Sn,La,0.0019148837295220912
Sb,La,0.004849388418910381
Te,La,0.0017869370273892633
I,La,0.001953102558662049
Xe,La,0.0019405579662237372
Cs,La,0.0024295547066539966
Ba,La,0.006343470755175873
La,La,0.0
Ce,La,0.05069459413430564
Pr,La,0.05776161875862462
Nd,La,0.06063062201118136
Pm,La,0.006517412002134105
Sm,La,0.047425408202461106
Eu,La,0.03962573319135478
Gd,La,0.0450927213331713
Tb,La,0.03453812296889455
Dy,La,0.03548211699470172
Ho,La,0.030837915470360088
Er,La,0.03260444068481756
Tm,La,0.024867571926449887
Yb,La,0.027984091679963404
Lu,La,0.02812572579950527
Hf,La,0.00282476205147165
Ta,La,0.0034747193306992213
W,La,0.00146920879089299
Re,La,0.0017853041568174832
Os,La,0.0016234364878527057
Ir,La,0.002495305896501831
Pt,La,0.0017572875491167045
Au,La,0.002762435086993093
Hg,La,0.0014360923733554192
Tl,La,0.0037908176807249136
Pb,La,0.0029445871443505856
Bi,La,0.011608214059107272
Po,La,0.0012246174540228882
At,La,0.0004976724853788366
Rn,La,0.0007127289260403934
Fr,La,0.0003277334888739245
Ra,La,0.001276847361942324
Ac,La,0.0008278727220944517
Th,La,0.005456029809726064
Pa,La,0.0010791056963352747
U,La,0.007356041574483046
Np,La,0.00414511741084371
Pu,La,0.005915434574202758
Am,La,0.006180159670548668
Cm,La,0.004125308438929227
Bk,La,0.0022600872342446055
Cf,La,0.002547685128526006
Es,La,0.0013911044218306993
Fm,La,0.0006482506076576066
Md,La,0.0007521019834502569
No,La,0.00033664437325651623
Lr,La,0.00037381317855793766
H,Ce,0.0011834206185652178
He,Ce,0.0015113266329286057
Li,Ce,0.0023362354928437253
Be,Ce,0.0018015853274057387
B,Ce,0.0026780647102313524
C,Ce,0.000789154373598593
N,Ce,0.0012762373487706998
O,Ce,0.0008584674774880648
F,Ce,0.0007134818024018289
Ne,Ce,0.0014365455916842131
Na,Ce,0.0018985204507479664
Mg,Ce,0.003154540496929257
Al,Ce,0.006839109712587646
Si,Ce,0.0018404750846166052
P,Ce,0.002709631627148307
S,Ce,0.0011908900722145442
Cl,Ce,0.0011842791033445427
Ar,Ce,0.0018687985613454697
K,Ce,0.00212203554231604
Ca,Ce,0.005614142927838158
Sc,Ce,0.013284030555086479
Ti,Ce,0.006411630885008925
V,Ce,0.004798751823263427
Cr,Ce,0.005874266336488143
Mn,Ce,0.004519854845695361
Fe,Ce,0.004769140842559134
Co,Ce,0.003532615932986474
Ni,Ce,0.0032651011594058235
Cu,Ce,0.0029888881450121974
Zn,Ce,0.0024459203487578805
Ga,Ce,0.005833115422869471
Ge,Ce,0.003451228655529117
As,Ce,0.002963958945743132
Se,Ce,0.001860959718913493
Br,Ce,0.0012508355836378907
Kr,Ce,0.0017443802688070589
Rb,Ce,0.0021211573001240565
Sr,Ce,0.005436021713112644
Y,Ce,0.026130927693014432
Zr,Ce,0.006799676300008288
Nb,Ce,0.0043109242015736075
Mo,Ce,0.0028514028075290808
Tc,Ce,0.0021670471012006707
Ru,Ce,0.0033843688326015598
Rh,Ce,0.003128632313410191
Pd,Ce,0.0021629506405009984
Ag,Ce,0.002489468911563717
Cd,Ce,0.0024285256449522326
In,Ce,0.007657877201858894
Sn,Ce,0.0036080058929845336
Sb,Ce,0.004863004218116499
Te,Ce,0.0029463124202668564
I,Ce,0.0014043893091342198
Xe,Ce,0.002535812514124489
Cs,Ce,0.00214780441593693
Ba,Ce,0.00522533153962074
La,Ce,0.05069459413430564
Ce,Ce,0.0
Pr,Ce,0.04671328125104282
Nd,Ce,0.0447447714402754
Pm,Ce,0.007433483274059382
Sm,Ce,0.036916807043947945
Eu,Ce,0.02911979596098879
Gd,Ce,0.03262395654736594
Tb,Ce,0.030358784876771995
Dy,Ce,0.0294447416665347
Ho,Ce,0.027771040154305288
Er,Ce,0.027861236554338538
Tm,Ce,0.024976134965005253
Yb,Ce,0.023901888376066466
Lu,Ce,0.02276117288447877
Hf,Ce,0.006810492015645697
Ta,Ce,0.0035248541490862403
W,Ce,0.0018366402551028133
Re,Ce,0.0016484792363010473
Os,Ce,0.0023474190356523672
Ir,Ce,0.0027541896886002244
Pt,Ce,0.0024737682877806672
Au,Ce,0.0027546611836861455
Hg,Ce,0.001634323785235914
Tl,Ce,0.00389691373415172
Pb,Ce,0.0038450745007657817
Bi,Ce,0.009918646060402542
Po,Ce,0.0025337474264519933
At,Ce,0.00037443273701581205
Rn,Ce,0.0008043514069031751
Fr,Ce,0.00036986417028076005
Ra,Ce,0.0010807411497432788
Ac,Ce,0.000934297128156258
Th,Ce,0.012689893658666301
Pa,Ce,0.0017049571227777602
U,Ce,0.012860944012940113
Np,Ce,0.008080145721110767
Pu,Ce,0.010477412515100357
Am,Ce,0.007151950492339944
Cm,Ce,0.004655623653717414
Bk,Ce,0.003188281477307275
Cf,Ce,0.0028751942605456295
Es,Ce,0.001177449895009596
Fm,Ce,0.00036579214708740675
Md,Ce,0.0005658572905912875
No,Ce,0.0003799205635714162
Lr,Ce,0.00042186748019678986
H,Pr,0.0012564482875682631
He,Pr,0.0013279702644292922
Li,Pr,0.00195834377090305
Be,Pr,0.0015596966238493129
B,Pr,0.0031780501666635657
C,Pr,0.0006032262268243672
N,Pr,0.001421508382020466
O,Pr,0.0006679760090095418
F,Pr,0.0008990005676444207
Ne,Pr,0.001359358828179743
Na,Pr,0.002228866843361578
Mg,Pr,0.0025055813680117433
Al,Pr,0.007421935184224867
Si,Pr,0.000895321794633842
P,Pr,0.0029167451522575656
S,Pr,0.0008451769347388977
Cl,Pr,0.0014585197422195685
Ar,Pr,0.0018755614331077998
K,Pr,0.0018981253768222113
Ca,Pr,0.004614499012968128
Sc,Pr,0.012497748003194304
Ti,Pr,0.0034364596382609313
V,Pr,0.004248359295239541
Cr,Pr,0.005558637226558403
Mn,Pr,0.0039844687501035475
Fe,Pr,0.004675030821909015
Co,Pr,0.00375386986682645
Ni,Pr,0.0024573239314718063
Cu,Pr,0.002289570323885065
Zn,Pr,0.0016979316861865422
Ga,Pr,0.00523361550834924
Ge,Pr,0.0017392528548305598
As,Pr,0.002748383682176588
Se,Pr,0.001176477054155881
Br,Pr,0.0015275607193605033
Kr,Pr,0.0017882077390961827
Rb,Pr,0.0013555020936243697
Sr,Pr,0.004314272126705878
Y,Pr,0.030747782590585117
Zr,Pr,0.0033716395910262506
Nb,Pr,0.0035316116469515046
Mo,Pr,0.002077181568383315
Tc,Pr,0.001587568952677314
Ru,Pr,0.0021617036605070146
Rh,Pr,0.00324473907550162
Pd,Pr,0.0015617255941738572
Ag,Pr,0.0023305129863701157
Cd,Pr,0.0019389703944785923
In,Pr,0.006963350212122558
Sn,Pr,0.00165372638781745
Sb,Pr,0.004443031353438691
Te,Pr,0.0017052844016231584
I,Pr,0.0016938230632192418
Xe,Pr,0.0022359547959601425
Cs,Pr,0.0016648392293108097
Ba,Pr,0.003833675592440285
La,Pr,0.05776161875862462
Ce,Pr,0.04671328125104282
Pr,Pr,0.0
Nd,Pr,0.06579815992207531
Pm,Pr,0.00733024779758275
Sm,Pr,0.05202132191801273
Eu,Pr,0.03821907926125611
Gd,Pr,0.04368776601873219
Tb,Pr,0.038073530925025474
Dy,Pr,0.03931235322101728
Ho,Pr,0.03605447409256534
Er,Pr,0.03566417714361998
Tm,Pr,0.02860414350894159
Yb,Pr,0.028801214564827333
Lu,Pr,0.026121654567402987
Hf,Pr,0.0030394550077340837
Ta,Pr,0.0028351417374720684
W,Pr,0.00137588189650108
Re,Pr,0.001791002158314612
Os,Pr,0.001661452907960269
Ir,Pr,0.0023280144318454372
Pt,Pr,0.0017087222444800425
Au,Pr,0.002747129194361104
Hg,Pr,0.001185657849491529
Tl,Pr,0.0032867109766558755
Pb,Pr,0.00260126304090941
Bi,Pr,0.009237024635964241
Po,Pr,0.001961678549138288
At,Pr,0.0003543141613940756
Rn,Pr,0.0007611329513396911
Fr,Pr,0.0003499910674669694
Ra,Pr,0.0006817813656060179
Ac,Pr,0.0008840965832578854
Th,Pr,0.005649109781515401
Pa,Pr,0.0011523917066508832
U,Pr,0.00648942293149656
Np,Pr,0.004516054296008162
Pu,Pr,0.006361042607345229
Am,Pr,0.0061524276119205475
Cm,Pr,0.004405473206696797
Bk,Pr,0.0024135780154771825
Cf,Pr,0.0027207077334887634
Es,Pr,0.0012998819797878896
Fm,Pr,0.0006922756747860952
Md,Pr,0.00080317997692644
No,Pr,0.0003595071225636085
Lr,Pr,0.00039920019722806786
H,Nd,0.0014569677288057002
He,Nd,0.0011200918553806462
Li,Nd,0.0021952882510512853
Be,Nd,0.0015246034676626298
B,Nd,0.004129213161612981
C,Nd,0.0006899478053473597
N,Nd,0.0016061221665862946
O,Nd,0.0007632155904647704
F,Nd,0.001004736119278593
Ne,Nd,0.0013197462777787938
Na,Nd,0.0024998065097713413
Mg,Nd,0.0028689100331519665
Al,Nd,0.0069356752129096375
Si,Nd,0.00102355927873255
P,Nd,0.0031504117462618627
S,Nd,0.0008940093903241304
Cl,Nd,0.001558997605231596
Ar,Nd,0.0015668976270328764
K,Nd,0.002099551469351884
Ca,Nd,0.0047657063132074025
Sc,Nd,0.013429881937999207
Ti,Nd,0.004201190455569381
V,Nd,0.00450955712686263
Cr,Nd,0.0057879310799185376
Mn,Nd,0.004018715053879892
Fe,Nd,0.007531224776749531
Co,Nd,0.003791534643739676
Ni,Nd,0.0029255762458255067
Cu,Nd,0.0023245498977156067
Zn,Nd,0.0017941755025611436
Ga,Nd,0.005474176774021951
Ge,Nd,0.0016921428962360016
As,Nd,0.002778936955441258
Se,Nd,0.0010476172349402231
Br,Nd,0.001639296537723711
Kr,Nd,0.0013197489098200406
Rb,Nd,0.001810246999881608
Sr,Nd,0.004916877625486664
Y,Nd,0.03519509757349552
Zr,Nd,0.002933544761978186
Nb,Nd,0.003434091047361046
Mo,Nd,0.0020349955335520107
Tc,Nd,0.0011484242417651948
Ru,Nd,0.002139861471490623
Rh,Nd,0.0032570401089438076
Pd,Nd,0.0015777066245486252
Ag,Nd,0.002279147247097829
Cd,Nd,0.0018767258761024593
In,Nd,0.006966275278189558
Sn,Nd,0.0016573272630657364
Sb,Nd,0.004705700392808364
Te,Nd,0.0014840034668823577
I,Nd,0.0019058494146530892
Xe,Nd,0.0015447857385512429
Cs,Nd,0.00195588882462006
Ba,Nd,0.00445839050822503
La,Nd,0.06063062201118136
Ce,Nd,0.0447447714402754
Pr,Nd,0.06579815992207531
Nd,Nd,0.0
Pm,Nd,0.007239267660306345
Sm,Nd,0.05858868617621687
Eu,Nd,0.04406243255661097
Gd,Nd,0.04853424333843145
Tb,Nd,0.0394220120487871
Dy,Nd,0.043553257268575674
Ho,Nd,0.03769969222417915
Er,Nd,0.04047109876479042
Tm,Nd,0.029391984300862622
Yb,Nd,0.03483057340101865
Lu,Nd,0.028427428356676443
Hf,Nd,0.002652010224216887
Ta,Nd,0.0028001454894340107
W,Nd,0.0013564656843035505
Re,Nd,0.00172891290010452
Os,Nd,0.0014026410006082954
Ir,Nd,0.0023011471224195458
Pt,Nd,0.0016696463543187305
Au,Nd,0.0025101893307365405
Hg,Nd,0.001260035341025197
Tl,Nd,0.0034610419751541976
Pb,Nd,0.002422035222563225
Bi,Nd,0.01000272670221199
Po,Nd,0.0011949891968409045
At,Nd,0.0006475091375286546
Rn,Nd,0.00046365682828621615
Fr,Nd,0.00031980434164218506
Ra,Nd,0.0007787221626453358
Ac,Nd,0.0008078432624100524
Th,Nd,0.005459154831965887
Pa,Nd,0.001052997934280654
U,Nd,0.006980960847808301
Np,Nd,0.004085687783456127
Pu,Nd,0.005571889533250216
Am,Nd,0.006235065973980279
Cm,Nd,0.004285210943926802
Bk,Nd,0.0022972988931906154
Cf,Nd,0.002486046720581779
Es,Nd,0.0013574481976428117
Fm,Nd,0.0006325669052418334
Md,Nd,0.0007339057125090396
No,Nd,0.0006569992741770857
Lr,Nd,0.0003647691844878333
H,Pm,0.00016643342103151213
He,Pm,0.00046079710368004
Li,Pm,0.0004553569227086045
Be,Pm,0.000981720069235892
B,Pm,0.0008526939734230331
C,Pm,0.00012667202940448762
N,Pm,0.00019515710691590688
O,Pm,0.00010336822243609166
F,Pm,0.0001454097394883678
Ne,Pm,0.00076649419038687
Na,Pm,0.0007061500148276019
Mg,Pm,0.0005581465257957505
Al,Pm,0.0022790089260699502
Si,Pm,0.0002581831052307581
P,Pm,0.0005005453649845129
S,Pm,0.00015762365600840593
Cl,Pm,0.00023666403163266717
Ar,Pm,0.0014503714502259683
K,Pm,0.0006759698038128018
Ca,Pm,0.0008746057793895852
Sc,Pm,0.006215567949919027
Ti,Pm,0.001603611812572616
V,Pm,0.0018360710926009131
Cr,Pm,0.0018951691553643624
Mn,Pm,0.0010465642800426658
Fe,Pm,0.001249473308839181
Co,Pm,0.0009796177040661662
Ni,Pm,0.0009387763175605296
Cu,Pm,0.0007087883947683132
Zn,Pm,0.0005562567279615694
Ga,Pm,0.0022773376273732544
Ge,Pm,0.0006208766858775182
As,Pm,0.0010670175735532153
Se,Pm,0.0004732347055354904
Br,Pm,0.00030749565689999384
Kr,Pm,0.0009307448017006719
Rb,Pm,0.0010582885587775105
Sr,Pm,0.001283163908360527
Y,Pm,0.006250459163683148
Zr,Pm,0.001090698387130961
Nb,Pm,0.0012778719445809006
Mo,Pm,0.0007727828144901407
Tc,Pm,0.0008951737788727757
Ru,Pm,0.0007674605678484005
Rh,Pm,0.0013888882587262611
Pd,Pm,0.0004813226280769046
Ag,Pm,0.0011933390051808489
Cd,Pm,0.0007774695667872422
In,Pm,0.003319871096446972
Sn,Pm,0.0006015984568865849
Sb,Pm,0.0020172285111073464
Te,Pm,0.0006715582706151857
I,Pm,0.00044706185963603066
Xe,Pm,0.0017220348843234668
Cs,Pm,0.0010728499943114627
Ba,Pm,0.00098257890161089
La,Pm,0.006517412002134105
Ce,Pm,0.007433483274059382
Pr,Pm,0.00733024779758275
Nd,Pm,0.007239267660306345
Pm,Pm,0.0
Sm,Pm,0.007527084048449752
Eu,Pm,0.00742301048039683
Gd,Pm,0.007018426033566498
Tb,Pm,0.007700590389820311
Dy,Pm,0.007565869816301444
Ho,Pm,0.008299604017657239
Er,Pm,0.007238347394990082
Tm,Pm,0.00856357132989671
Yb,Pm,0.00654110408003097
Lu,Pm,0.007684734144341859
Hf,Pm,0.0006185290062241958
Ta,Pm,0.0014105609889144262
W,Pm,0.0005988716198651286
Re,Pm,0.000651537124073243
Os,Pm,0.0007331746841345507
Ir,Pm,0.0010567524638316465
Pt,Pm,0.0005346522004561043
Au,Pm,0.0011969612206865412
Hg,Pm,0.0004650785212697117
Tl,Pm,0.0018984611071016348
Pb,Pm,0.001411060149630276
Bi,Pm,0.0032696785835963746
Po,Pm,0.0019664371566958565
At,Pm,0.0007991407144323037
Rn,Pm,0.0022889378854003624
Fr,Pm,0.0015787803151870023
Ra,Pm,0.000768864622081875
Ac,Pm,0.0026587236306221157
Th,Pm,0.0018678389415890354
Pa,Pm,0.0005198342217739238
U,Pm,0.0015406969421609164
Np,Pm,0.0028237780571574193
Pu,Pm,0.004155701447088778
Am,Pm,0.007064421461567613
Cm,Pm,0.006090027001810707
Bk,Pm,0.005897367531234727
Cf,Pm,0.006608476063002862
Es,Pm,0.0033506619740053126
Fm,Pm,0.0015613987178947557
Md,Pm,0.0012076924765548828
No,Pm,0.0016217064406265512
Lr,Pm,0.0018007585672509272
H,Sm,0.0015393503335435646
He,Sm,0.0014423006715102132
Li,Sm,0.0021474110749234413
Be,Sm,0.0019119619799886905
B,Sm,0.003325057846420203
C,Sm,0.0008428978026507563
N,Sm,0.001711527200981201
O,Sm,0.0009458264430802198
F,Sm,0.0009557820194395751
Ne,Sm,0.0011195969674755901
Na,Sm,0.0021611414861245223
Mg,Sm,0.0031009348951759334
Al,Sm,0.006487930122407958
Si,Sm,0.0014045831515871927
P,Sm,0.003073742135224491
S,Sm,0.0011080133295667378
Cl,Sm,0.0015980691858650657
Ar,Sm,0.0013619042089635216
K,Sm,0.0019277233328035086
Ca,Sm,0.005767056834622275
Sc,Sm,0.013766265574419555
Ti,Sm,0.004249695114643335
V,Sm,0.004262302989570295
Cr,Sm,0.005546582853212843
Mn,Sm,0.0039119211631363235
Fe,Sm,0.004934687482808768
Co,Sm,0.004051784913361679
Ni,Sm,0.002531528730224421
Cu,Sm,0.002084701219183443
Zn,Sm,0.002133951926540841
Ga,Sm,0.00551239356477681
Ge,Sm,0.002025796982848827
As,Sm,0.002852064634736523
Se,Sm,0.0014177492121605557
Br,Sm,0.0017966017709978197
Kr,Sm,0.0011652971268930896
Rb,Sm,0.0016194231116906362
Sr,Sm,0.00544434354519141
Y,Sm,0.03686108858212305
Zr,Sm,0.003338035097051291
Nb,Sm,0.0031998040769854433
Mo,Sm,0.001985447944295491
Tc,Sm,0.001151894307754744
Ru,Sm,0.0022231765774020614
Rh,Sm,0.0031991209601565994
Pd,Sm,0.001552198722006626
Ag,Sm,0.0018023657885912444
Cd,Sm,0.0021766210956020624
In,Sm,0.007105119907529755
Sn,Sm,0.002326564282188003
Sb,Sm,0.004480867993556959
Te,Sm,0.0016943279059835736
I,Sm,0.001997195839122955
Xe,Sm,0.001591330566220172
Cs,Sm,0.001811303101217082
Ba,Sm,0.004715742432783936
La,Sm,0.047425408202461106
Ce,Sm,0.036916807043947945
Pr,Sm,0.05202132191801273
Nd,Sm,0.05858868617621687
Pm,Sm,0.007527084048449752
Sm,Sm,0.0
Eu,Sm,0.04800198576095238
Gd,Sm,0.04859007700349013
Tb,Sm,0.041940745294757095
Dy,Sm,0.045123284412328865
Ho,Sm,0.038870581549071075
Er,Sm,0.0381662193851608
Tm,Sm,0.03172318659990419
Yb,Sm,0.03853141653896555
Lu,Sm,0.030123911728986496
Hf,Sm,0.002904005235388196
Ta,Sm,0.002884514658569315
W,Sm,0.001295092250841228
Re,Sm,0.001536287213595284
Os,Sm,0.001529897259649169
Ir,Sm,0.002411826935376683
Pt,Sm,0.0016362798651721943
Au,Sm,0.002174441260461269
Hg,Sm,0.0019409354158268857
Tl,Sm,0.003376682651877126
Pb,Sm,0.0029754178265256983
Bi,Sm,0.00981427273926606
Po,Sm,0.0011284116768631191
At,Sm,0.0005002640771184994
Rn,Sm,0.0007164404078916332
Fr,Sm,0.00032944013617215706
Ra,Sm,0.0009626223358375414
Ac,Sm,0.0008321838065347314
Th,Sm,0.0050111649788941
Pa,Sm,0.0009762525516989217
U,Sm,0.006396026073360594
Np,Sm,0.0036195600041928734
Pu,Sm,0.004748732336112428
Am,Sm,0.005685872690003772
Cm,Sm,0.00414679066989032
Bk,Sm,0.0022718564671824616
Cf,Sm,0.0024624538516306587
Es,Sm,0.0012235549310682628
Fm,Sm,0.000651626323553891
Md,Sm,0.0005040123316754232
No,Sm,0.00033839742330964785
